,umap_1,umap_2
1999,-0.8979245,7.474785
2000,2.420395,0.47823575
2001,12.227108,6.7268634
2002,4.098206,3.0652602
2003,7.0560617,6.854817
2004,5.951608,5.439768
2005,-0.49724758,7.4755974
2006,10.680628,7.254495
2007,6.986562,6.2172356
2008,0.21301402,3.8205464
2009,6.7663035,6.3667655
2010,8.32613,4.855909
2011,0.7978422,4.8588758
2012,7.5361485,6.2710767
2013,11.329216,7.657122
2014,6.256103,4.798377
2015,11.6501,7.254911
2016,10.950191,7.7853627
2017,9.050864,7.8492036
2018,0.50808114,2.24225
2019,6.4642673,6.52518
2020,7.7020135,6.1920295
2021,5.749519,5.71236
2022,8.708208,4.94174
2023,11.469386,7.35601
2024,6.1943135,6.2449365
2025,9.086518,7.9008584
2026,7.530639,6.0298557
2027,9.442488,6.0597315
2028,5.922832,4.2803817
2029,-0.7673876,8.223209
2030,0.19464462,4.010194
2031,9.041229,7.1600394
2032,4.642571,4.9143662
2033,6.3617415,6.354132
2034,1.6427159,2.4297981
2035,9.1911125,6.6154985
2036,1.3544676,2.6324487
2037,8.507545,7.1222496
2038,0.8024615,4.843017
2039,7.8445086,6.4500713
2040,7.369838,6.497243
2041,1.4146063,5.509211
2042,11.711621,7.3325257
2043,10.344008,6.191211
2044,3.2746258,0.192423
2045,11.208147,7.7327204
2046,8.414794,7.4728804
2047,8.572248,7.5908
2048,7.085242,6.3274508
2049,11.698789,7.4910693
2050,-0.8276907,8.329853
2051,7.80746,6.445311
2052,9.301479,5.181973
2053,11.365012,7.7305927
2054,7.1555743,6.4508696
2055,-0.56386185,5.45055
2056,10.071549,6.783377
2057,8.1491995,4.8546457
2058,9.59435,7.9014983
2059,0.20987402,4.8432646
2060,8.739688,7.2353764
2061,8.055478,4.887887
2062,8.738818,7.546554
2063,0.52951807,1.9740614
2064,-0.5053897,6.0093107
2065,0.8915399,5.2284136
2066,7.6679435,5.093411
2067,1.1859969,3.3253138
2068,2.2570724,1.5983936
2069,6.2237854,6.213049
2070,2.4714048,2.1106343
2071,8.083803,6.041818
2072,0.08602989,4.3778343
2073,1.5246161,2.4103463
2074,1.962769,1.8354058
2075,4.775745,3.484933
2076,2.2597954,0.5873216
2077,8.687001,7.7735486
2078,8.764429,7.7579327
2079,-0.18849327,5.9913187
2080,-0.69482327,7.8203425
2081,-2.1075544,6.825554
2082,2.2963085,1.0211283
2083,11.562849,7.472583
2084,10.356177,7.2904806
2085,8.858503,6.2901
2086,-1.1199018,8.8611
2087,9.362998,7.1118674
2088,6.2379756,4.8016315
2089,10.375886,7.258604
2090,10.272874,6.49748
2091,11.515048,7.360291
2092,11.358834,7.7576437
2093,6.7375383,4.3446326
2094,1.7579968,1.6944108
2095,-1.4680411,8.519817
2096,0.21310154,2.2423973
2097,8.640812,7.694708
2098,8.407631,7.421843
2099,11.958285,7.518925
2100,6.2378354,6.33505
2101,7.960114,6.6570463
2102,-1.865846,6.9406962
2103,1.8391961,2.5354142
2104,2.1656296,0.63492835
2105,2.3634758,0.5546034
2106,7.205027,6.0423326
2107,9.287919,5.1575227
2108,8.498653,5.0965
2109,-1.2170534,5.720601
2110,10.149473,6.6217785
2111,11.744048,6.55954
2112,7.403884,5.3934264
2113,5.3551373,4.9634514
2114,1.1186235,3.1789682
2115,10.419392,6.367322
2116,11.700437,6.5468936
2117,8.11493,7.1087627
2118,0.32188186,3.5227044
2119,10.9341955,7.6171575
2120,8.552091,4.79145
2121,0.32168698,3.1630743
2122,1.0800444,1.0357989
2123,0.10885272,4.040477
2124,-1.0278764,5.9071884
2125,1.2764413,-0.86444086
2126,6.321335,4.889978
2127,1.3222046,-0.7173282
2128,0.08557758,3.8574445
2129,4.6633563,4.5580726
2130,1.2459551,-0.5948708
2131,10.294421,7.3520374
2132,-0.84433824,7.5578856
2133,9.21288,7.0942974
2134,4.228828,4.5304165
2135,2.907712,0.13730812
2136,0.14749524,4.090141
2137,9.799136,7.3068604
2138,1.910782,2.0742164
2139,1.373903,-1.1548717
2140,10.472306,6.6870017
2141,4.3981614,3.2186766
2142,1.4413279,-1.369633
2143,1.0675435,2.5806038
2144,2.9725378,0.23069614
2145,-1.06168,5.765001
2146,-0.68806726,6.20303
2147,-0.5766353,6.117541
2148,7.0004897,6.810424
2149,3.4959927,4.102086
2150,-2.3244464,6.7037177
2151,9.510993,6.870295
2152,1.8425388,2.0042331
2153,1.278622,-0.75039816
2154,1.3553994,-0.7117535
2155,6.2845473,4.70604
2156,2.0173132,2.027983
2157,9.227828,6.4141693
2158,7.7785487,4.6230254
2159,11.31216,7.6395135
2160,7.631777,6.5143013
2161,-0.4474979,6.4655924
2162,0.19853286,4.37622
2163,2.5518913,2.2005892
2164,9.386535,6.65823
2165,10.093899,5.822275
2166,3.5239778,3.9329846
2167,7.841218,6.5415325
2168,1.2507354,-0.004465359
2169,9.841154,6.2563376
2170,1.7413595,3.9389122
2171,4.817715,4.609003
2172,0.33934417,2.1219406
2173,1.4858685,-1.406103
2174,7.08384,6.3128214
2175,0.2740717,2.913247
2176,0.20687243,3.7671187
2177,10.743284,6.872093
2178,0.16531564,3.7212386
2179,0.11827063,3.78497
2180,4.345876,4.0987887
2181,2.6022067,1.1948981
2182,1.1505979,-1.5732039
2183,1.5107628,-1.804333
2184,0.34644204,2.1634595
2185,4.3187785,4.3001094
2186,0.08946648,3.260457
2187,0.9172282,0.9332612
2188,0.21831296,3.754136
2189,1.5937792,5.482368
2190,4.6433682,4.2460814
2191,-2.0433846,6.756947
2192,0.5255231,2.6633682
2193,-1.4755592,4.93837
2194,10.382918,6.497635
2195,-1.872546,6.2164993
2196,0.5586476,2.520457
2197,-0.4635326,5.9786215
2198,4.242667,4.349667
2199,-1.25316,8.772752
2200,11.339312,5.7815337
2201,0.18156238,3.7189064
2202,-0.816729,8.335185
2203,2.0002842,3.5671325
2204,-2.0805686,5.698284
2205,8.540569,7.690552
2206,0.53653467,2.6861184
2207,-0.3111775,5.788733
2208,1.8400829,3.7236319
2209,-1.3681558,8.392981
2210,7.843371,6.4360523
2211,1.499682,-1.7411963
2212,1.169628,0.20773815
2213,1.227107,-1.2249132
2214,11.103484,6.1923656
2215,0.42883065,3.5163372
2216,10.937885,5.961846
2217,0.50729424,2.7025666
2218,3.9590251,3.0299802
2219,8.419166,7.66333
2220,2.1782818,3.3411698
2221,1.437925,-1.3010803
2222,0.9767457,1.0960926
2223,1.1236657,-1.4650465
2224,1.4450014,-1.3237593
2225,-1.5300431,5.9168477
2226,1.236859,-1.4383835
2227,2.1224139,2.9699779
2228,1.3050629,-0.37245277
2229,-1.1550244,5.987194
2230,9.729191,6.906558
2231,1.7444347,3.2034566
2232,8.64577,6.8025584
2233,-0.70864064,5.344118
2234,-1.2531934,8.639026
2235,1.5654962,5.400138
2236,-1.9536685,6.9683247
2237,1.1713737,0.06815413
2238,-3.0284996,5.7714334
2239,10.739647,6.8727703
2240,1.4649069,-1.294803
2241,8.380301,6.3146844
2242,1.3959968,1.3615912
2243,1.2460427,0.14824349
2244,-0.46646678,5.869505
2245,2.3303154,1.7565771
2246,0.5166107,2.6722527
2247,-0.9338659,6.4399605
2248,1.2090707,2.3922517
2249,1.2385225,-0.68884325
2250,-2.8399227,6.317997
2251,7.04977,6.125663
2252,3.1202774,0.22501627
2253,0.2689177,3.6750298
2254,9.418026,6.7269716
2255,1.7297401,2.392744
2256,1.9742817,3.4564335
2257,-1.8541484,6.8939285
2258,9.239447,6.715941
2259,1.7665708,2.2696826
2260,8.053355,6.312901
2261,1.1292342,-1.1459427
2262,-2.670032,6.244222
2263,1.266327,2.555871
2264,8.991088,5.955018
2265,-2.9104772,6.58237
2266,11.005808,7.1797924
2267,2.4109867,0.7247745
2268,0.96978104,1.7076926
2269,-0.06932822,4.528074
2270,8.07847,5.4914985
2271,0.27891588,2.1289446
2272,1.6319933,1.3715883
2273,10.359886,6.3120174
2274,1.1038042,-1.541307
2275,-1.2489251,9.387509
2276,1.1925447,-0.8729645
2277,-0.66243994,5.888587
2278,9.164561,5.8482585
2279,1.7115837,5.382086
2280,10.297812,6.0236616
2281,-2.2629445,6.786511
2282,1.5581181,1.8334105
2283,10.150579,7.3479104
2284,1.230702,1.743348
2285,1.4242443,-0.25652385
2286,1.6373117,2.2434614
2287,-0.22331868,6.1859217
2288,1.590602,2.5053529e-05
2289,-0.32515267,7.0155954
2290,-1.7189997,6.970965
2291,0.52847105,3.243468
2292,1.4874123,1.047805
2293,0.50138944,2.4997938
2294,1.2274455,3.1886623
2295,0.33290863,2.1957047
2296,10.168394,6.021513
2297,1.3295907,-0.44175115
2298,1.3247347,-0.6503991
2299,2.3145301,0.6480235
2300,-0.81967616,6.5285096
2301,9.604614,6.870625
2302,-0.84433424,7.470967
2303,9.66891,5.926833
2304,1.1094128,2.040498
2305,10.776851,6.0626516
2306,4.164433,1.1960555
2307,9.872133,6.787576
2308,-2.063787,5.9239407
2309,2.3854957,0.46004072
2310,-0.38555786,5.7565293
2311,11.761091,5.9038105
2312,7.361093,6.2036614
2313,1.2808079,3.292698
2314,0.5011133,1.6525806
2315,-1.109513,8.990763
2316,-0.8000407,5.3562403
2317,9.617115,6.320605
2318,-0.7712971,7.4581757
2319,5.799562,1.7630936
2320,9.007194,5.9140396
2321,0.18731718,3.850913
2322,-0.78397816,8.221422
2323,2.3547175,2.7968664
2324,1.1313516,2.7853844
2325,11.374417,5.6991167
2326,7.4116254,5.850143
2327,0.51613444,2.5519073
2328,0.52497566,3.1580536
2329,2.0496576,3.3339403
2330,6.080316,1.5591197
2331,0.88354474,1.310307
2332,1.5022852,1.248867
2333,4.0473604,4.289148
2334,9.575233,6.7732515
2335,-0.3628215,6.7565365
2336,-0.3035399,5.7529435
2337,6.0143967,0.07977072
2338,5.208155,0.7033867
2339,5.744965,1.5736114
2340,-0.78016615,6.120822
2341,1.7611043,2.4287555
2342,0.62872934,1.8996025
2343,3.221375,2.3038485
2344,-0.64097565,7.8142595
2345,6.6578135,5.5586095
2346,4.6138034,0.8876913
2347,0.17395736,3.7944024
2348,6.063266,1.4440048
2349,5.980684,1.137713
2350,-0.78993076,8.106032
2351,0.13437489,4.38829
2352,0.44167185,3.7224057
2353,0.9034776,0.661824
2354,1.321877,5.4065824
2355,-0.009641035,5.249012
2356,-1.1045827,9.066012
2357,5.799848,0.89836836
2358,6.3278923,-0.7053235
2359,6.123565,-0.3928982
2360,0.70050055,1.6753812
2361,9.393245,6.2092733
2362,6.3181205,0.2256939
2363,9.598224,6.1143184
2364,-1.1233879,5.8062706
2365,2.863815,1.9191933
2366,5.4641933,1.2807635
2367,6.114065,-0.45157868
2368,5.1193423,0.5984534
2369,-1.0583282,7.5628505
2370,11.197705,5.5759015
2371,5.463583,0.2530998
2372,-0.7438334,8.05788
2373,-3.8952017,6.258944
2374,-1.2822655,8.619529
2375,5.727735,1.603128
2376,5.1266203,0.9989507
2377,5.4483547,1.0655893
2378,-3.1036868,5.761784
2379,4.206073,4.079075
2380,5.523301,1.122951
2381,4.373845,0.7293918
2382,-2.9202178,5.7834606
2383,7.4165535,6.5598865
2384,6.3369517,0.18031055
2385,5.6568017,1.3508582
2386,8.704665,5.4688888
2387,5.9220457,0.4058512
2388,-1.0779482,8.886335
2389,6.1205616,0.7703936
2390,-0.47470173,5.886598
2391,5.031846,0.620088
2392,5.0662274,0.5507718
2393,-1.4172188,9.662496
2394,4.7552824,4.638444
2395,6.047586,1.0987248
2396,-1.2083788,9.316957
2397,5.291636,0.31313956
2398,-0.028759563,4.8482976
2399,0.046854045,5.0194798
2400,6.0566072,-0.3350894
2401,-0.45692638,6.5834413
2402,11.182595,5.838057
2403,6.078645,1.1266514
2404,5.3197765,0.8248436
2405,-1.026718,8.883199
2406,4.8418245,0.79017043
2407,-3.3634543,5.778562
2408,6.162439,-0.37817368
2409,-0.3278786,5.8039494
2410,4.4751863,4.4334283
2411,-0.58487505,7.8904395
2412,-0.72203225,7.892755
2413,-0.59348655,6.8680825
2414,6.1066213,0.59290475
2415,2.7331965,2.6806762
2416,-0.96412766,8.736259
2417,4.4858885,3.8791623
2418,4.7287436,4.641501
2419,6.139439,1.5739286
2420,6.119842,0.88295066
2421,6.2024097,0.29446778
2422,5.06491,0.70047694
2423,8.438392,6.1771765
2424,-0.9834519,8.696541
2425,10.7232275,6.9580774
2426,6.4121065,5.565751
2427,0.823165,2.2427073
2428,4.4453716,1.1458266
2429,5.003479,1.4633733
2430,11.466669,5.8070097
2431,6.0800924,0.5949816
2432,1.366929,3.4859154
2433,1.0182891,2.8054726
2434,2.7976136,2.6617825
2435,-0.63936585,7.1534266
2436,5.660467,5.623169
2437,6.075903,-0.013250044
2438,-0.81207013,7.557399
2439,-0.9939217,7.4759645
2440,2.6799445,1.2248728
2441,11.33591,5.655987
2442,6.148862,1.3932565
2443,5.66821,0.12330085
2444,5.7361846,1.0892532
2445,0.9789186,2.1681418
2446,1.697163,5.365821
2447,-0.5979126,6.7773767
2448,10.276408,6.2974796
2449,1.294256,3.3499813
2450,8.61914,5.755467
2451,5.78343,0.29122934
2452,6.0991936,0.48583472
2453,-1.1254014,9.031811
2454,1.7818434,1.9324026
2455,1.8635751,2.51565
2456,0.4470967,2.5662231
2457,-1.1433096,8.865823
2458,6.0852356,1.4905131
2459,1.3867953,3.4765012
2460,3.9660108,0.4849465
2461,-0.70234984,5.3849716
2462,-1.3701035,7.11021
2463,5.6185803,1.422317
2464,4.216124,0.49229378
2465,-0.5263954,6.8195786
2466,0.5581959,1.5330379
2467,5.618807,1.2543312
2468,3.7555556,0.32231385
2469,4.236135,2.7726223
2470,5.92778,1.5421073
2471,5.4892306,1.2786692
2472,10.234152,5.472193
2473,9.237579,5.934715
2474,4.5851355,0.5899778
2475,2.5626812,2.8150024
2476,0.79279387,0.9991395
2477,11.023323,6.497167
2478,4.119367,0.48106992
2479,4.066124,0.43070772
2480,-0.6903552,7.4082413
2481,0.6447367,2.080235
2482,1.8050228,2.6435428
2483,4.377296,3.5164816
2484,-1.3771639,8.840905
2485,4.770724,4.1107225
2486,5.3695354,1.058676
2487,-1.3261582,5.5221453
2488,1.4061868,3.514465
2489,2.7702966,0.5607309
2490,-0.7075194,5.335304
2491,0.5634568,2.1046026
2492,4.191408,0.4754723
2493,7.796357,5.6763535
2494,5.24492,1.4327999
2495,0.6204901,1.2022367
2496,5.810425,0.46982452
2497,5.23608,0.92678237
2498,6.0439053,1.5095067
2499,0.21614002,3.7438335
2500,4.0516744,4.190318
2501,10.870324,6.469993
2502,0.53552353,1.8312064
2503,0.0056202207,4.746382
2504,-3.1478841,5.860666
2505,6.115877,1.517087
2506,0.77427,1.3711743
2507,9.860474,6.0039544
2508,11.868384,5.9501104
2509,4.749418,4.633276
2510,3.1342518,1.154533
2511,6.1187425,1.2955415
2512,5.9618745,0.9490908
2513,1.1950529,0.8743012
2514,-0.44204828,7.3249464
2515,5.587652,1.4433743
2516,-0.76932317,7.2792816
2517,0.008885057,5.1364465
2518,-1.36908,9.567069
2519,1.6836914,4.0687943
2520,4.2218623,2.4935038
2521,0.87269473,2.0700276
2522,-0.671521,7.9934964
2523,-2.0707574,2.2369604
2524,1.3779594,5.4020953
2525,6.034597,0.07631792
2526,0.18778388,4.26048
2527,5.4494333,0.33247072
2528,-2.0813794,2.2483115
2529,2.1483915,0.87180746
2530,7.0940237,6.2125654
2531,-0.6435974,7.8926034
2532,10.905886,6.327776
2533,5.237385,4.6465373
2534,0.51996434,2.2128391
2535,-0.039862256,4.972926
2536,9.5838175,6.087226
2537,4.0391674,2.8026793
2538,0.5956753,1.2662814
2539,-0.898443,7.515736
2540,-1.5925891,5.752432
2541,7.6296625,4.6262565
2542,6.838687,5.6729383
2543,7.023215,6.318628
2544,1.2409077,1.8306904
2545,-0.8925402,7.501702
2546,5.9427347,0.391461
2547,11.984689,6.0727663
2548,6.1020336,0.1469208
2549,0.19572033,3.7984524
2550,1.3924663,3.50117
2551,5.677313,0.7933642
2552,4.407627,5.0721674
2553,-1.1931062,9.199665
2554,2.4486785,1.9524925
2555,5.9430084,0.6683692
2556,0.9289916,3.2919064
2557,1.4142011,3.5067246
2558,5.8262434,0.17222144
2559,9.377509,5.51331
2560,-2.318771,6.8893285
2561,1.3643947,3.4708257
2562,5.1813393,1.259588
2563,5.6217275,1.3752291
2564,5.8246713,1.0035366
2565,4.750736,0.71283704
2566,0.606969,1.7080414
2567,6.123866,-0.4501903
2568,0.4509345,1.9985228
2569,5.98397,1.1865009
2570,0.73804843,1.8633275
2571,0.21232413,4.27427
2572,-1.0580715,8.907166
2573,0.16345246,4.1139994
2574,5.211513,0.7486619
2575,6.003003,0.5781912
2576,5.0776253,0.6206553
2577,5.407275,0.27561784
2578,6.1918855,-0.11740871
2579,6.283824,-0.6455034
2580,1.1031548,3.0547032
2581,6.0900335,1.5053637
2582,-3.4080343,6.1258264
2583,1.2963494,3.3206294
2584,1.4096799,3.4751124
2585,5.24725,1.5116962
2586,0.16761558,3.9585836
2587,6.0706906,5.871554
2588,5.5392113,1.5831375
2589,1.5080769,1.6263429
2590,12.037511,6.1169767
2591,12.004119,6.1670504
2592,6.1106644,1.5091395
2593,9.142168,5.5484858
2594,0.1855936,4.094821
2595,0.2910842,3.8690715
2596,0.23030084,4.3638806
2597,5.514266,1.4583831
2598,1.1377492,2.3412354
2599,-1.8497869,5.6223
2600,0.97200936,3.3516068
2601,6.2055507,0.38636926
2602,0.58505064,2.512601
2603,9.151601,5.497211
2604,0.32803285,4.320849
2605,0.27627692,4.03175
2606,0.92097014,2.3915539
2607,8.823234,5.417392
2608,0.22751008,3.6394947
2609,1.3411231,3.4585416
2610,2.4769857,0.62961173
2611,2.5285738,1.0771338
2612,9.490474,7.508507
2613,-0.2846795,6.8486524
2614,10.664886,5.735047
2615,1.4483596,1.3453078
2616,1.4679575,1.4514731
2617,-0.17693067,6.312879
2618,5.6080413,1.5710659
2619,6.784619,5.96388
2620,10.960591,5.406854
2621,0.78724205,2.2827437
2622,0.43027827,3.6392794
2623,5.9338837,0.7532177
2624,-0.27253008,5.8766193
2625,0.8591729,2.3165421
2626,0.21109006,4.194465
2627,7.4151382,5.5849075
2628,7.818179,4.928447
2629,0.42055556,3.6049776
2630,8.339209,4.865884
2631,8.516143,5.026804
2632,2.2385864,2.1280913
2633,7.046248,5.62239
2634,5.0329,0.6767481
2635,0.2762324,3.727694
2636,0.18313469,4.3622875
2637,9.381179,5.512235
2638,7.1560774,6.3953624
2639,4.3296504,4.2917476
2640,9.419911,6.8846893
2641,8.169953,5.3562427
2642,9.087173,4.850539
2643,8.055857,5.2216563
2644,-2.5122802,1.6388319
2645,8.861601,7.212129
2646,0.24605255,4.3069453
2647,5.359671,0.38614026
2648,6.2300262,0.032959327
2649,6.1777287,0.013099672
2650,7.0079184,6.287879
2651,0.4976838,3.2383454
2652,0.5737425,1.9381574
2653,3.372358,1.8849853
2654,5.480318,1.3655547
2655,5.968951,0.84994686
2656,8.649102,5.361543
2657,6.2402053,5.552812
2658,3.2507017,2.1779666
2659,8.874771,4.966212
2660,11.180025,5.5432377
2661,7.806046,6.1700573
2662,7.431892,6.5624013
2663,10.639903,5.3259215
2664,8.861485,5.45603
2665,10.912088,6.1045184
2666,0.32054338,3.8919072
2667,0.90626687,4.980967
2668,5.480548,0.73489636
2669,11.291674,7.713861
2670,1.8974048,2.8048854
2671,5.369124,1.5020427
2672,3.227587,1.9633284
2673,9.674918,6.1176643
2674,4.670009,0.66810024
2675,1.7459928,2.722364
2676,4.9155803,4.249773
2677,1.5337739,5.416434
2678,2.3686666,0.83381325
2679,4.1372943,0.47683018
2680,5.8159404,1.0857583
2681,7.431202,5.5836797
2682,0.48693576,3.3475952
2683,6.1183233,0.100587934
2684,6.8619924,6.251712
2685,0.31704268,3.7250867
2686,8.78367,7.1342583
2687,2.074771,2.2363894
2688,2.6901896,2.7120576
2689,9.613961,5.9655743
2690,0.4639677,3.6124594
2691,2.6171412,2.7625966
2692,0.2913828,3.8525467
2693,3.9639695,0.32837328
2694,7.2931767,5.676874
2695,2.464943,2.8523593
2696,10.477314,6.316185
2697,4.8983607,4.3691134
2698,7.680708,6.628101
2699,0.5174692,3.2472825
2700,11.679743,6.149155
2701,-3.1118367,5.745282
2702,10.435025,5.9344354
2703,-3.6774724,6.2310553
2704,8.732636,7.0779552
2705,5.8351398,5.202025
2706,-4.115691,6.8325095
2707,0.8940527,2.0513873
2708,5.712651,0.94838583
2709,1.7118547,3.8142216
2710,0.010298745,4.769704
2711,3.248015,0.11251689
2712,-2.5318213,1.5960463
2713,-0.19968496,6.1435757
2714,6.8262625,4.453262
2715,8.911576,7.1434045
2716,-0.8952938,6.4520693
2717,-0.2706768,6.676775
2718,6.5132256,5.4146166
2719,0.48524895,3.3439934
2720,-1.985271,7.165139
2721,3.9617536,0.25235066
2722,7.9481544,5.4483647
2723,-1.2247925,5.5305333
2724,3.2908978,0.39003798
2725,5.6819725,5.745487
2726,1.0656399,3.1354647
2727,3.5075378,4.2594056
2728,0.2047114,3.7682385
2729,3.3979301,1.3522832
2730,3.105162,1.229046
2731,2.5383327,0.3269685
2732,3.86973,0.8139339
2733,5.884875,1.5043775
2734,3.071048,1.0165719
2735,0.8850704,2.7494197
2736,-0.45510584,7.410358
2737,7.0862927,6.303874
2738,9.084656,7.490217
2739,0.2074997,3.4527087
2740,1.6939728,4.0602627
2741,0.21957396,3.752449
2742,7.3950896,5.622396
2743,0.52963734,3.761766
2744,1.6345282,4.0704036
2745,8.466993,7.5223427
2746,9.733427,5.870075
2747,4.031226,0.749776
2748,-2.0937603,4.722859
2749,3.4534304,0.41172254
2750,8.024554,5.4111166
2751,1.1779009,3.0974934
2752,2.8129435,1.4564362
2753,1.6018379,-1.5991864
2754,-1.9357033,6.8597097
2755,-1.2321235,6.350979
2756,-1.2805924,9.38087
2757,1.4655269,5.416246
2758,0.04129249,4.9757547
2759,4.721721,4.657098
2760,2.919538,0.21191101
2761,6.7224693,6.219535
2762,4.053145,3.3357928
2763,0.37013128,3.7754676
2764,-0.96344984,2.9802637
2765,2.8272622,1.2244617
2766,9.304569,7.217719
2767,1.7888527,2.7439609
2768,-2.2609868,6.265134
2769,2.8844657,0.15550452
2770,4.791775,4.639841
2771,6.762762,6.4200134
2772,0.7659289,3.1423497
2773,6.0832353,1.503123
2774,3.5618536,0.3732554
2775,8.735383,7.163112
2776,8.819305,7.029163
2777,6.933161,5.875404
2778,-3.61688,6.759435
2779,-0.34787318,6.7467594
2780,8.073349,5.8579316
2781,7.5456753,5.675139
2782,-0.31231588,6.6061816
2783,9.816391,5.9939766
2784,-1.9320487,6.858144
2785,-2.0051177,6.877976
2786,7.9912324,4.9462986
2787,5.8645267,5.553998
2788,0.524441,2.8074415
2789,0.44692245,3.3673205
2790,3.0445745,2.5147483
2791,2.4838734,0.3825263
2792,6.8276286,6.2412486
2793,1.7144681,3.986917
2794,-3.0264845,6.0127125
2795,7.586742,5.657893
2796,1.8927356,2.3969615
2797,1.6890577,2.6615517
2798,9.7103405,6.540952
2799,-2.3301654,6.2048464
2800,7.6957555,5.647761
2801,6.1126933,5.7297688
2802,-2.774845,6.5035305
2803,3.6695766,2.993988
2804,0.8870859,4.8249397
2805,9.278015,6.8946834
2806,0.9678054,3.2410617
2807,11.228555,7.6538906
2808,1.2990583,3.1435862
2809,0.47098267,4.43513
2810,-1.9772398,6.408717
2811,6.235514,5.0800977
2812,-0.74953717,6.199891
2813,4.6051917,4.745804
2814,4.6312723,4.5347934
2815,-1.0655999,8.612136
2816,0.49075863,2.8682745
2817,1.5442199,2.693084
2818,-1.1220236,6.0292726
2819,6.6009603,6.168969
2820,5.886762,5.715967
2821,5.901923,5.145365
2822,0.2462449,3.6176066
2823,0.31686586,4.6519675
2824,6.730088,6.2819676
2825,1.2775409,3.0372162
2826,6.9821305,6.277185
2827,-0.7535548,7.8051963
2828,9.690496,7.530502
2829,6.7921796,5.8691816
2830,8.177505,4.705974
2831,9.204265,7.7006555
2832,5.5126104,5.510204
2833,4.606349,4.55112
2834,6.2632437,5.725297
2835,6.2717285,5.506101
2836,0.46335012,3.1688375
2837,8.178402,5.7706275
2838,2.6850271,2.2618113
2839,10.091332,7.1537166
2840,7.7910433,5.7829432
2841,11.186509,7.435171
2842,9.688638,7.6958466
2843,8.69111,7.759864
2844,11.8191,7.642853
2845,1.5962882,1.1458222
2846,5.9174523,5.548074
2847,9.378582,7.840254
2848,0.9553696,3.7734597
2849,4.3574243,4.174855
2850,5.684929,4.7654214
2851,6.085892,5.6346636
2852,10.495438,7.84965
2853,2.3965967,0.6616119
2854,1.7461971,2.6010642
2855,7.866706,5.2054915
2856,8.870634,7.19153
2857,5.4458985,5.2941523
2858,4.1251035,4.101024
2859,12.305031,7.195524
2860,11.22932,7.851568
2861,8.611334,7.413963
2862,8.933043,7.791692
2863,7.6421914,5.327787
2864,11.970232,7.5495048
2865,0.43212444,2.7502983
2866,3.8866627,3.1898708
2867,3.7957323,3.045993
2868,11.166413,7.839139
2869,4.5118046,3.6113822
2870,9.074089,7.752795
2871,4.8522058,4.404444
2872,5.8977156,5.756081
2873,10.446195,7.5116234
2874,7.4482613,5.423771
2875,3.15739,1.3054447
2876,3.8048263,3.3195171
2877,2.061074,0.7817681
2878,1.2064457,3.0332944
2879,6.6153746,6.08004
2880,2.615268,3.2429485
2881,6.881408,6.475236
2882,11.311307,7.797374
2883,1.7437963,1.2618885
2884,5.796099,4.861278
2885,8.829747,6.9748683
2886,2.496179,0.6574527
2887,0.7078106,2.6994889
2888,11.674384,6.9084597
2889,1.0895697,3.161848
2890,10.90563,7.25455
2891,10.895481,7.0459795
2892,6.754903,6.267035
2893,5.934091,5.371222
2894,0.2640269,3.704725
2895,11.207586,7.796403
2896,6.9206567,5.8960657
2897,9.307319,6.9812183
2898,-3.1950696,5.7448697
2899,11.487056,7.511516
2900,2.4159884,2.920841
2901,9.415127,7.8919034
2902,7.1171165,6.1914062
2903,9.28717,7.8721514
2904,9.186283,7.778666
2905,0.9650009,2.0793884
2906,7.081559,6.250403
2907,3.3194673,1.3871037
2908,4.3789945,4.1702447
2909,6.648301,6.46393
2910,6.0803275,5.374134
2911,9.541455,7.6381793
2912,6.83113,6.519784
2913,7.2841825,4.377377
2914,0.58609384,2.95113
2915,12.371347,7.2253213
2916,4.5648885,4.7532043
2917,5.858539,5.688517
2918,11.51675,7.26698
2919,9.581663,6.7431693
2920,4.075218,4.1425138
2921,6.388413,5.053683
2922,-3.4657178,6.1808667
2923,-0.72445786,6.1558666
2924,4.5860634,4.834624
2925,0.47348505,3.3995054
2926,-1.9571306,6.7456336
2927,6.685051,6.535741
2928,-4.094925,6.840123
2929,-2.369506,1.5048904
2930,2.4461043,0.6203369
2931,1.4518808,1.4866698
2932,0.6144126,2.5639873
2933,2.1779299,1.051408
2934,8.856541,4.854564
2935,0.5870906,2.1498997
2936,-1.8265558,6.330901
2937,10.0813675,7.3275037
2938,10.773177,7.9449673
2939,0.9896348,3.1879168
2940,-2.9879804,6.6875696
2941,11.719998,6.9459233
2942,6.2074456,5.100094
2943,5.645898,4.9739757
2944,5.9116454,5.7332287
2945,4.878414,4.91689
2946,-2.0634239,6.5046234
2947,1.0031095,2.745039
2948,4.8316216,4.714816
2949,4.7855053,4.6291833
2950,5.9274096,4.7800674
2951,0.7483088,3.3035924
2952,5.712526,5.8099103
2953,4.693147,4.9231467
2954,0.5537302,3.3383963
2955,4.5751643,4.940893
2956,0.48953313,3.4025009
2957,6.429326,0.114229545
2958,12.153947,6.349571
2959,9.099685,4.4356313
2960,-4.01168,6.789296
2961,12.324042,7.210669
2962,12.43927,7.089512
2963,-1.3718768,8.866096
2964,12.336622,6.4194794
2965,-1.3862426,9.629535
2966,5.2862787,4.4926057
